DELIVERY_ID,VEHICLE_ID,ROUTE_ID,HUB_ID,DELIVERY_DATE,DEPARTURE_TIME,ARRIVAL_TIME,PACKAGE_COUNT,TOTAL_WEIGHT_KG,TOTAL_VOLUME_M3,DELIVERY_SUCCESS_COUNT,DELIVERY_FAIL_COUNT,FAIL_REASON,DRIVER_NAME,STATUS
DLV0012055,VHC011,RTE007,HUB005,2024-06-15,07:40,09:21,55,922.0,4.34,53,2,주소불명,서준영,PARTIAL
DLV0012056,VHC013,RTE007,HUB005,2024-06-15,06:51,08:32,43,589.4,2.35,41,2,반송요청,송경훈,PARTIAL
DLV0012057,VHC001,RTE012,HUB007,2024-06-15,09:44,,219,3322.1,15.3,212,7,수취인부재,강민호,IN_TRANSIT
DLV0012058,VHC015,RTE003,HUB001,2024-06-15,22:22,03:19,56,916.4,4.07,54,2,주소불명,양상현,PARTIAL
DLV0012059,VHC011,RTE001,HUB001,2024-06-15,21:31,03:02,56,829.3,3.66,54,2,주소불명,서준영,PARTIAL
DLV0012060,VHC013,RTE005,HUB002,2024-06-15,10:10,,47,812.5,3.16,44,3,주소불명,송경훈,IN_TRANSIT
DLV0012061,VHC007,RTE013,HUB007,2024-06-15,13:22,14:29,584,9339.5,45.47,552,32,반송요청,류한수,PARTIAL
DLV0012062,VHC011,RTE008,HUB004,2024-06-15,09:45,11:20,61,879.9,3.41,58,3,수취인부재,서준영,PARTIAL
DLV0012063,VHC022,RTE016,HUB002,2024-06-15,19:41,01:24,2,33.5,0.06,2,0,,전성국,COMPLETED
DLV0012064,VHC010,RTE003,HUB001,2024-06-15,23:04,03:20,448,7023.9,28.85,419,29,주소불명,백승재,PARTIAL
DLV0012065,VHC021,RTE008,HUB004,2024-06-15,10:09,11:33,2,41.3,0.08,2,0,,장민수,COMPLETED
DLV0012066,VHC022,RTE007,HUB005,2024-06-15,06:00,07:12,2,37.5,0.07,2,0,,전성국,COMPLETED
DLV0012067,VHC002,RTE009,HUB001,2024-06-15,06:00,06:57,280,4124.9,18.19,266,14,주소불명,권태양,PARTIAL
DLV0012068,VHC017,RTE007,HUB005,2024-06-15,07:06,08:38,238,3842.0,16.05,222,16,배송불가지역,우성진,PARTIAL
DLV0012069,VHC020,RTE001,HUB001,2024-06-15,23:56,05:13,2,37.6,0.07,2,0,,임현우,COMPLETED
DLV0012070,VHC006,RTE019,HUB007,2024-06-15,12:34,13:21,569,9944.4,45.85,546,23,주소불명,노재현,PARTIAL
DLV0012071,VHC012,RTE014,HUB006,2024-06-15,13:44,15:55,50,832.9,3.73,47,3,반송요청,성동일,PARTIAL
DLV0012072,VHC020,RTE003,HUB001,2024-06-15,23:00,03:52,2,38.0,0.08,2,0,,임현우,COMPLETED
DLV0012073,VHC005,RTE001,HUB001,2024-06-15,22:19,04:04,244,3079.1,15.31,230,14,주소불명,나성식,PARTIAL
DLV0012074,VHC007,RTE014,HUB006,2024-06-15,13:13,15:06,497,7169.1,29.33,471,26,수취인부재,류한수,PARTIAL
DLV0012075,VHC003,RTE014,HUB006,2024-06-15,11:45,13:37,200,2772.8,11.89,192,8,반송요청,김도현,PARTIAL
DLV0012076,VHC010,RTE010,HUB001,2024-06-15,08:58,,514,9210.9,41.98,479,35,주소불명,백승재,IN_TRANSIT
DLV0012077,VHC021,RTE015,HUB008,2024-06-15,09:38,11:32,3,45.2,0.09,3,0,,장민수,COMPLETED
DLV0012078,VHC025,RTE014,HUB006,2024-06-16,09:25,11:45,29,445.2,1.95,27,2,주소불명,최성훈,PARTIAL
DLV0012079,VHC012,RTE015,HUB008,2024-06-16,12:51,15:18,40,504.6,1.97,38,2,수취인부재,성동일,PARTIAL
DLV0012080,VHC010,RTE002,HUB001,2024-06-16,22:12,01:46,602,8238.0,36.13,559,43,수취인부재,백승재,PARTIAL
DLV0012081,VHC007,RTE006,HUB003,2024-06-16,10:34,12:38,528,7606.4,34.82,499,29,반송요청,류한수,PARTIAL
DLV0012082,VHC024,RTE001,HUB001,2024-06-16,21:53,03:20,25,371.4,1.79,24,1,반송요청,조현우,PARTIAL
DLV0012083,VHC018,RTE004,HUB001,2024-06-16,22:27,00:40,218,3405.0,14.51,204,14,반송요청,유재석,PARTIAL
DLV0012084,VHC024,RTE003,HUB001,2024-06-16,23:07,03:58,21,318.3,1.47,20,1,수취인부재,조현우,PARTIAL
DLV0012085,VHC017,RTE015,HUB008,2024-06-16,13:05,14:57,248,4000.0,16.79,230,18,반송요청,우성진,PARTIAL
DLV0012086,VHC013,RTE016,HUB002,2024-06-16,20:53,03:07,44,581.7,2.53,41,3,주소불명,송경훈,PARTIAL
DLV0012087,VHC022,RTE016,HUB002,2024-06-16,20:31,03:00,3,50.0,0.1,3,0,,전성국,COMPLETED
DLV0012088,VHC020,RTE007,HUB005,2024-06-16,07:49,09:17,2,39.3,0.07,2,0,,임현우,COMPLETED
DLV0012089,VHC010,RTE013,HUB007,2024-06-16,13:13,14:37,639,11000.0,52.0,607,32,수취인부재,백승재,PARTIAL
DLV0012090,VHC002,RTE002,HUB001,2024-06-16,22:13,01:51,278,3832.3,19.34,264,14,주소불명,권태양,PARTIAL
DLV0012091,VHC017,RTE014,HUB006,2024-06-16,09:17,10:47,180,2381.6,10.83,174,6,반송요청,우성진,PARTIAL
DLV0012092,VHC015,RTE016,HUB002,2024-06-16,22:23,04:16,42,751.1,2.9,41,1,주소불명,양상현,PARTIAL
DLV0012093,VHC006,RTE011,HUB001,2024-06-16,08:47,,471,8417.7,34.41,439,32,반송요청,노재현,IN_TRANSIT
DLV0012094,VHC012,RTE002,HUB001,2024-06-16,23:24,02:59,54,759.0,2.93,51,3,주소불명,성동일,PARTIAL
DLV0012095,VHC004,RTE004,HUB001,2024-06-16,23:01,01:28,238,3879.2,19.96,231,7,수취인부재,김민재,PARTIAL
DLV0012096,VHC024,RTE016,HUB002,2024-06-16,22:31,04:24,21,268.6,1.16,21,0,,조현우,COMPLETED
DLV0012097,VHC014,RTE013,HUB007,2024-06-16,11:17,13:04,54,832.6,3.83,52,2,수취인부재,안재원,PARTIAL
DLV0012098,VHC010,RTE012,HUB007,2024-06-16,11:10,12:22,681,10448.6,44.79,643,38,주소불명,백승재,PARTIAL
DLV0012099,VHC008,RTE011,HUB001,2024-06-16,09:02,09:46,611,8506.9,36.29,583,28,주소불명,문준호,PARTIAL
DLV0012100,VHC001,RTE014,HUB006,2024-06-16,13:18,15:03,307,4299.8,20.82,298,9,수취인부재,강민호,PARTIAL
DLV0012101,VHC006,RTE009,HUB001,2024-06-16,07:12,08:28,639,10082.1,49.3,618,21,주소불명,노재현,PARTIAL
DLV0012102,VHC016,RTE012,HUB007,2024-06-17,13:56,15:22,314,4000.0,16.46,304,10,배송불가지역,오영택,PARTIAL
DLV0012103,VHC015,RTE002,HUB001,2024-06-17,22:54,02:30,53,875.2,3.43,50,3,배송불가지역,양상현,PARTIAL
DLV0012104,VHC018,RTE019,HUB007,2024-06-17,11:36,12:54,235,3376.2,14.02,219,16,반송요청,유재석,PARTIAL
DLV0012105,VHC017,RTE014,HUB006,2024-06-17,13:56,15:44,246,4000.0,15.78,230,16,배송불가지역,우성진,PARTIAL
DLV0012106,VHC025,RTE014,HUB006,2024-06-17,10:51,12:41,33,500.0,2.34,32,1,수취인부재,최성훈,PARTIAL
DLV0012107,VHC023,RTE004,HUB001,2024-06-17,21:18,23:53,37,491.8,2.5,36,1,주소불명,정도영,PARTIAL
DLV0012108,VHC003,RTE010,HUB001,2024-06-17,09:06,09:47,305,4069.3,20.23,289,16,배송불가지역,김도현,PARTIAL
DLV0012109,VHC011,RTE010,HUB001,2024-06-17,09:58,11:06,59,1000.0,4.35,56,3,배송불가지역,서준영,PARTIAL
DLV0012110,VHC017,RTE009,HUB001,2024-06-17,10:45,11:44,268,4000.0,15.81,258,10,반송요청,우성진,PARTIAL
DLV0012111,VHC004,RTE005,HUB002,2024-06-17,08:44,10:10,368,5000.0,21.98,346,22,수취인부재,김민재,PARTIAL
DLV0012112,VHC004,RTE011,HUB001,2024-06-17,10:15,11:46,294,3877.1,19.52,280,14,수취인부재,김민재,PARTIAL
DLV0012113,VHC017,RTE011,HUB001,2024-06-17,06:13,06:58,266,4000.0,17.03,252,14,배송불가지역,우성진,PARTIAL
DLV0012114,VHC020,RTE017,HUB006,2024-06-17,18:04,19:16,4,50.0,0.1,4,0,,임현우,COMPLETED
DLV0012115,VHC025,RTE016,HUB002,2024-06-17,21:43,03:31,40,500.0,2.32,38,2,수취인부재,최성훈,PARTIAL
DLV0012116,VHC001,RTE003,HUB001,2024-06-17,21:04,01:36,279,4520.9,19.39,266,13,반송요청,강민호,PARTIAL
DLV0012117,VHC015,RTE003,HUB001,2024-06-17,21:20,02:14,57,702.4,2.92,54,3,배송불가지역,양상현,PARTIAL
DLV0012118,VHC011,RTE019,HUB007,2024-06-17,10:17,11:08,73,1000.0,4.5,71,2,주소불명,서준영,PARTIAL
DLV0012119,VHC019,RTE009,HUB001,2024-06-17,08:19,09:06,2,31.8,0.06,2,0,,이준기,COMPLETED
DLV0012120,VHC023,RTE015,HUB008,2024-06-17,12:35,14:37,29,459.1,2.33,27,2,수취인부재,정도영,PARTIAL
DLV0012121,VHC001,RTE017,HUB006,2024-06-18,18:19,19:22,280,4247.6,18.64,272,8,배송불가지역,강민호,PARTIAL
DLV0012122,VHC025,RTE002,HUB001,2024-06-18,21:31,01:30,37,500.0,2.38,36,1,반송요청,최성훈,PARTIAL
DLV0012123,VHC025,RTE001,HUB001,2024-06-18,22:00,04:01,33,468.8,2.32,31,2,수취인부재,최성훈,PARTIAL
DLV0012124,VHC005,RTE010,HUB001,2024-06-18,08:23,08:54,369,5000.0,25.0,353,16,수취인부재,나성식,PARTIAL
DLV0012125,VHC014,RTE011,HUB001,2024-06-18,09:34,11:07,67,830.0,3.62,65,2,주소불명,안재원,PARTIAL
DLV0012126,VHC016,RTE012,HUB007,2024-06-18,09:45,11:42,275,4000.0,18.0,264,11,배송불가지역,오영택,PARTIAL
DLV0012127,VHC006,RTE011,HUB001,2024-06-18,09:01,10:27,754,11000.0,48.89,714,40,배송불가지역,노재현,PARTIAL
DLV0012128,VHC013,RTE007,HUB005,2024-06-18,10:20,11:41,57,705.4,3.04,54,3,배송불가지역,송경훈,PARTIAL
DLV0012129,VHC021,RTE012,HUB007,2024-06-18,10:02,,3,47.1,0.09,3,0,,장민수,IN_TRANSIT
DLV0012130,VHC023,RTE019,HUB007,2024-06-18,13:07,14:02,31,500.0,2.37,30,1,반송요청,정도영,PARTIAL
DLV0012131,VHC010,RTE010,HUB001,2024-06-18,07:31,08:43,577,8265.4,39.27,533,44,주소불명,백승재,PARTIAL
DLV0012132,VHC011,RTE011,HUB001,2024-06-18,09:48,10:46,80,1000.0,4.5,75,5,주소불명,서준영,PARTIAL
DLV0012133,VHC006,RTE013,HUB007,2024-06-18,10:49,12:29,746,8988.1,40.05,709,37,수취인부재,노재현,PARTIAL
DLV0012134,VHC010,RTE001,HUB001,2024-06-18,22:08,03:56,842,11000.0,44.38,777,65,반송요청,백승재,PARTIAL
DLV0012135,VHC011,RTE006,HUB003,2024-06-18,07:15,09:17,66,1000.0,4.45,64,2,주소불명,서준영,PARTIAL
DLV0012136,VHC003,RTE006,HUB003,2024-06-18,07:04,09:03,340,5000.0,22.52,324,16,배송불가지역,김도현,PARTIAL
DLV0012137,VHC005,RTE015,HUB008,2024-06-18,13:18,15:31,286,4544.9,21.56,275,11,배송불가지역,나성식,PARTIAL
DLV0012138,VHC015,RTE001,HUB001,2024-06-18,23:40,05:30,70,945.3,3.63,68,2,수취인부재,양상현,PARTIAL
DLV0012139,VHC017,RTE009,HUB001,2024-06-18,08:38,09:55,277,4000.0,15.44,256,21,반송요청,우성진,PARTIAL
DLV0012140,VHC020,RTE008,HUB004,2024-06-18,07:18,09:09,3,41.3,0.07,3,0,,임현우,COMPLETED
DLV0012141,VHC004,RTE004,HUB001,2024-06-18,23:06,01:30,331,5000.0,21.69,318,13,주소불명,김민재,PARTIAL
DLV0012142,VHC019,RTE013,HUB007,2024-06-18,10:18,11:58,2,45.5,0.09,2,0,,이준기,COMPLETED
DLV0012143,VHC018,RTE012,HUB007,2024-06-18,13:37,15:24,219,3651.0,16.02,212,7,반송요청,유재석,PARTIAL
DLV0012144,VHC017,RTE008,HUB004,2024-06-18,07:52,09:49,230,3406.3,14.34,219,11,주소불명,우성진,PARTIAL
DLV0012145,VHC012,RTE007,HUB005,2024-06-18,08:35,09:57,60,867.4,4.03,57,3,반송요청,성동일,PARTIAL
DLV0012146,VHC017,RTE008,HUB004,2024-06-18,06:35,08:40,215,3291.2,15.54,208,7,주소불명,우성진,PARTIAL
DLV0012147,VHC024,RTE007,HUB005,2024-06-18,07:06,08:50,36,500.0,2.17,34,2,수취인부재,조현우,PARTIAL
DLV0012148,VHC022,RTE016,HUB002,2024-06-18,19:59,02:18,3,50.0,0.1,3,0,,전성국,COMPLETED
DLV0012149,VHC001,RTE012,HUB007,2024-06-18,10:43,12:38,351,5000.0,25.0,333,18,주소불명,강민호,PARTIAL
DLV0012150,VHC016,RTE012,HUB007,2024-06-18,11:17,12:41,245,4000.0,15.79,229,16,주소불명,오영택,PARTIAL
DLV0012151,VHC025,RTE010,HUB001,2024-06-19,07:13,08:27,36,447.2,2.02,35,1,수취인부재,최성훈,PARTIAL
DLV0012152,VHC021,RTE013,HUB007,2024-06-19,11:48,13:05,3,47.9,0.09,3,0,,장민수,COMPLETED
DLV0012153,VHC017,RTE016,HUB002,2024-06-19,22:43,04:28,262,3787.6,17.13,243,19,배송불가지역,우성진,PARTIAL
DLV0012154,VHC012,RTE003,HUB001,2024-06-19,23:20,03:51,64,800.0,3.63,60,4,배송불가지역,성동일,PARTIAL
DLV0012155,VHC008,RTE002,HUB001,2024-06-19,22:02,01:28,762,10541.4,49.9,737,25,수취인부재,문준호,PARTIAL
DLV0012156,VHC010,RTE019,HUB007,2024-06-19,13:25,13:56,804,11000.0,45.79,750,54,반송요청,백승재,PARTIAL
DLV0012157,VHC007,RTE010,HUB001,2024-06-19,09:26,10:11,885,11000.0,48.37,843,42,수취인부재,류한수,PARTIAL
DLV0012158,VHC012,RTE004,HUB001,2024-06-19,21:25,23:34,81,1000.0,4.5,77,4,반송요청,성동일,PARTIAL
DLV0012159,VHC023,RTE009,HUB001,2024-06-19,08:10,09:28,26,394.6,2.04,25,1,수취인부재,정도영,PARTIAL
DLV0012160,VHC015,RTE011,HUB001,2024-06-19,09:52,10:36,55,932.2,4.18,54,1,반송요청,양상현,PARTIAL
DLV0012161,VHC022,RTE010,HUB001,2024-06-19,07:22,07:49,3,50.0,0.1,3,0,,전성국,COMPLETED
DLV0012162,VHC003,RTE009,HUB001,2024-06-19,07:31,08:02,358,5000.0,21.33,347,11,반송요청,김도현,PARTIAL
DLV0012163,VHC024,RTE008,HUB004,2024-06-19,08:03,09:51,39,500.0,2.26,37,2,수취인부재,조현우,PARTIAL
DLV0012164,VHC006,RTE003,HUB001,2024-06-19,22:29,03:01,600,7809.6,34.13,581,19,수취인부재,노재현,PARTIAL
DLV0012165,VHC016,RTE001,HUB001,2024-06-19,23:55,05:23,280,4000.0,18.0,266,14,수취인부재,오영택,PARTIAL
DLV0012166,VHC020,RTE005,HUB002,2024-06-20,09:00,10:26,3,50.0,0.1,3,0,,임현우,COMPLETED
DLV0012167,VHC004,RTE007,HUB005,2024-06-20,07:28,09:06,387,5000.0,23.58,370,17,주소불명,김민재,PARTIAL
DLV0012168,VHC013,RTE005,HUB002,2024-06-20,07:32,08:33,55,973.2,4.13,54,1,반송요청,송경훈,PARTIAL
DLV0012169,VHC003,RTE002,HUB001,2024-06-20,23:14,02:52,400,5000.0,22.54,375,25,주소불명,김도현,PARTIAL
DLV0012170,VHC014,RTE015,HUB008,2024-06-20,10:08,,64,962.0,4.1,62,2,반송요청,안재원,IN_TRANSIT
DLV0012171,VHC006,RTE015,HUB008,2024-06-20,10:59,12:49,735,9882.2,43.86,694,41,수취인부재,노재현,PARTIAL
DLV0012172,VHC015,RTE003,HUB001,2024-06-20,22:35,03:05,66,831.9,3.48,62,4,반송요청,양상현,PARTIAL
DLV0012173,VHC002,RTE015,HUB008,2024-06-20,11:47,14:00,269,3791.4,19.28,254,15,반송요청,권태양,PARTIAL
DLV0012174,VHC003,RTE003,HUB001,2024-06-20,23:58,05:01,265,3579.2,17.21,248,17,반송요청,김도현,PARTIAL
DLV0012175,VHC020,RTE016,HUB002,2024-06-20,19:52,01:41,3,48.0,0.09,3,0,,임현우,COMPLETED
DLV0012176,VHC003,RTE002,HUB001,2024-06-20,23:21,02:54,261,3692.1,18.67,253,8,배송불가지역,김도현,PARTIAL
DLV0012177,VHC017,RTE009,HUB001,2024-06-20,10:17,11:38,248,4000.0,18.0,235,13,주소불명,우성진,PARTIAL
DLV0012178,VHC017,RTE006,HUB003,2024-06-20,06:09,07:22,301,4000.0,15.96,287,14,주소불명,우성진,PARTIAL
DLV0012179,VHC002,RTE013,HUB007,2024-06-20,11:32,13:18,296,4934.8,25.0,275,21,배송불가지역,권태양,PARTIAL
DLV0012180,VHC022,RTE016,HUB002,2024-06-20,20:51,03:17,3,50.0,0.09,3,0,,전성국,COMPLETED
DLV0012181,VHC019,RTE008,HUB004,2024-06-20,09:46,11:03,3,48.9,0.09,3,0,,이준기,COMPLETED
DLV0012182,VHC001,RTE006,HUB003,2024-06-20,08:28,09:59,402,5000.0,24.5,383,19,배송불가지역,강민호,PARTIAL
DLV0012183,VHC024,RTE006,HUB003,2024-06-21,09:37,11:40,34,481.5,2.5,32,2,주소불명,조현우,PARTIAL
DLV0012184,VHC007,RTE009,HUB001,2024-06-21,07:19,08:03,799,11000.0,49.14,775,24,반송요청,류한수,PARTIAL
DLV0012185,VHC013,RTE003,HUB001,2024-06-21,23:49,04:54,77,1000.0,4.5,74,3,반송요청,송경훈,PARTIAL
DLV0012186,VHC024,RTE008,HUB004,2024-06-21,06:15,08:05,32,457.4,2.31,31,1,수취인부재,조현우,PARTIAL
DLV0012187,VHC003,RTE012,HUB007,2024-06-21,09:26,10:55,390,5000.0,23.99,371,19,배송불가지역,김도현,PARTIAL
DLV0012188,VHC002,RTE007,HUB005,2024-06-21,10:07,11:39,395,5000.0,23.28,366,29,배송불가지역,권태양,PARTIAL
DLV0012189,VHC023,RTE011,HUB001,2024-06-21,06:09,,28,402.7,1.91,27,1,수취인부재,정도영,IN_TRANSIT
DLV0012190,VHC001,RTE005,HUB002,2024-06-21,10:50,11:32,348,5000.0,22.87,326,22,주소불명,강민호,PARTIAL
DLV0012191,VHC017,RTE010,HUB001,2024-06-21,06:54,07:23,280,3455.0,15.9,264,16,주소불명,우성진,PARTIAL
DLV0012192,VHC017,RTE005,HUB002,2024-06-21,07:45,09:10,252,3561.1,16.77,237,15,반송요청,우성진,PARTIAL
DLV0012193,VHC012,RTE011,HUB001,2024-06-21,06:46,08:18,76,934.9,4.0,72,4,배송불가지역,성동일,PARTIAL
DLV0012194,VHC022,RTE009,HUB001,2024-06-21,08:37,09:17,3,48.5,0.1,3,0,,전성국,COMPLETED
DLV0012195,VHC019,RTE017,HUB006,2024-06-21,21:58,22:50,3,40.4,0.07,3,0,,이준기,COMPLETED
DLV0012196,VHC005,RTE013,HUB007,2024-06-21,09:31,10:45,278,4111.8,21.22,260,18,주소불명,나성식,PARTIAL
DLV0012197,VHC008,RTE004,HUB001,2024-06-21,22:03,00:36,609,9729.1,39.54,567,42,주소불명,문준호,PARTIAL
DLV0012198,VHC002,RTE013,HUB007,2024-06-21,12:08,13:51,290,4427.2,20.84,271,19,주소불명,권태양,PARTIAL
DLV0012199,VHC025,RTE010,HUB001,2024-06-21,10:27,10:51,36,500.0,2.5,35,1,수취인부재,최성훈,PARTIAL
DLV0012200,VHC016,RTE014,HUB006,2024-06-21,10:12,12:14,322,4000.0,17.28,301,21,수취인부재,오영택,PARTIAL
DLV0012201,VHC015,RTE002,HUB001,2024-06-21,22:02,01:39,61,774.5,3.12,59,2,반송요청,양상현,PARTIAL
DLV0012202,VHC005,RTE019,HUB007,2024-06-21,13:10,14:12,371,5000.0,23.61,359,12,배송불가지역,나성식,PARTIAL
DLV0012203,VHC015,RTE003,HUB001,2024-06-21,23:28,04:16,62,869.4,3.93,59,3,반송요청,양상현,PARTIAL
DLV0012204,VHC018,RTE003,HUB001,2024-06-21,21:31,02:33,283,3926.7,15.87,267,16,수취인부재,유재석,PARTIAL
DLV0012205,VHC018,RTE002,HUB001,2024-06-21,23:34,02:48,230,3386.2,13.89,214,16,반송요청,유재석,PARTIAL
DLV0012206,VHC012,RTE002,HUB001,2024-06-21,21:54,01:46,67,1000.0,4.01,65,2,배송불가지역,성동일,PARTIAL
DLV0012207,VHC024,RTE011,HUB001,2024-06-21,06:13,07:18,27,411.1,1.83,26,1,반송요청,조현우,PARTIAL
DLV0012208,VHC010,RTE015,HUB008,2024-06-22,12:20,14:50,555,9145.7,40.81,537,18,주소불명,백승재,PARTIAL
DLV0012209,VHC022,RTE014,HUB006,2024-06-22,09:36,11:48,2,45.3,0.09,2,0,,전성국,COMPLETED
DLV0012210,VHC019,RTE002,HUB001,2024-06-22,21:11,00:49,2,33.9,0.06,2,0,,이준기,COMPLETED
DLV0012211,VHC018,RTE011,HUB001,2024-06-22,10:59,12:28,212,3127.3,12.68,204,8,수취인부재,유재석,PARTIAL
DLV0012212,VHC020,RTE003,HUB001,2024-06-22,22:09,03:14,2,50.0,0.09,2,0,,임현우,COMPLETED
DLV0012213,VHC022,RTE014,HUB006,2024-06-22,09:35,11:42,2,33.8,0.07,2,0,,전성국,COMPLETED
DLV0012214,VHC020,RTE001,HUB001,2024-06-22,23:10,04:25,2,42.9,0.08,2,0,,임현우,COMPLETED
DLV0012215,VHC016,RTE013,HUB007,2024-06-22,11:35,13:13,200,2421.6,11.23,191,9,반송요청,오영택,PARTIAL
DLV0012216,VHC013,RTE017,HUB006,2024-06-22,18:37,19:34,50,746.4,3.43,48,2,주소불명,송경훈,PARTIAL
DLV0012217,VHC004,RTE015,HUB008,2024-06-22,13:20,15:05,295,3745.7,16.87,281,14,수취인부재,김민재,PARTIAL
DLV0012218,VHC024,RTE011,HUB001,2024-06-22,07:41,08:47,29,435.6,1.89,28,1,주소불명,조현우,PARTIAL
DLV0012219,VHC010,RTE010,HUB001,2024-06-22,09:59,10:43,575,7073.9,30.55,547,28,배송불가지역,백승재,PARTIAL
DLV0012220,VHC006,RTE016,HUB002,2024-06-22,22:45,04:41,685,9529.3,42.73,645,40,반송요청,노재현,PARTIAL
DLV0012221,VHC006,RTE005,HUB002,2024-06-22,10:29,11:38,645,8373.4,38.68,611,34,배송불가지역,노재현,PARTIAL
DLV0012222,VHC010,RTE010,HUB001,2024-06-22,07:20,08:28,481,7703.5,34.0,451,30,배송불가지역,백승재,PARTIAL
DLV0012223,VHC010,RTE012,HUB007,2024-06-22,13:36,15:30,634,8664.5,36.54,597,37,배송불가지역,백승재,PARTIAL
DLV0012224,VHC018,RTE005,HUB002,2024-06-22,07:29,08:28,217,3001.0,12.58,210,7,반송요청,유재석,PARTIAL
DLV0012225,VHC008,RTE019,HUB007,2024-06-23,09:47,10:46,540,8235.9,35.93,505,35,반송요청,문준호,PARTIAL
DLV0012226,VHC022,RTE009,HUB001,2024-06-23,09:55,11:14,3,47.5,0.09,3,0,,전성국,COMPLETED
DLV0012227,VHC008,RTE004,HUB001,2024-06-23,22:31,00:43,473,6235.3,28.32,441,32,주소불명,문준호,PARTIAL
DLV0012228,VHC021,RTE002,HUB001,2024-06-23,21:54,,2,39.6,0.08,2,0,,장민수,IN_TRANSIT
DLV0012229,VHC022,RTE012,HUB007,2024-06-23,10:53,12:50,2,39.3,0.08,2,0,,전성국,COMPLETED
DLV0012230,VHC008,RTE012,HUB007,2024-06-23,13:29,14:43,567,9953.8,45.2,545,22,배송불가지역,문준호,PARTIAL
DLV0012231,VHC013,RTE015,HUB008,2024-06-23,09:42,12:15,51,922.5,3.56,48,3,반송요청,송경훈,PARTIAL
DLV0012232,VHC021,RTE005,HUB002,2024-06-23,06:46,08:10,2,38.6,0.08,2,0,,장민수,COMPLETED
DLV0012233,VHC024,RTE002,HUB001,2024-06-23,23:21,03:20,29,460.2,1.97,28,1,배송불가지역,조현우,PARTIAL
DLV0012234,VHC003,RTE006,HUB003,2024-06-23,06:10,07:42,264,3741.4,17.43,251,13,주소불명,김도현,PARTIAL
DLV0012235,VHC021,RTE014,HUB006,2024-06-23,10:44,12:39,2,30.8,0.06,2,0,,장민수,COMPLETED
DLV0012236,VHC015,RTE002,HUB001,2024-06-23,22:39,02:03,61,1000.0,3.86,58,3,배송불가지역,양상현,PARTIAL
DLV0012237,VHC014,RTE019,HUB007,2024-06-23,11:19,11:51,61,922.6,3.75,59,2,반송요청,안재원,PARTIAL
DLV0012238,VHC011,RTE002,HUB001,2024-06-23,21:44,01:48,49,825.0,3.25,46,3,배송불가지역,서준영,PARTIAL
DLV0012239,VHC012,RTE012,HUB007,2024-06-23,10:27,11:49,44,558.0,2.25,42,2,반송요청,성동일,PARTIAL
DLV0012240,VHC006,RTE019,HUB007,2024-06-23,10:57,12:17,502,8245.8,33.32,474,28,주소불명,노재현,PARTIAL
DLV0012241,VHC011,RTE019,HUB007,2024-06-23,11:33,12:16,52,751.7,3.24,50,2,수취인부재,서준영,PARTIAL
DLV0012242,VHC025,RTE004,HUB001,2024-06-23,22:04,00:39,21,342.1,1.7,20,1,주소불명,최성훈,PARTIAL
DLV0012243,VHC021,RTE012,HUB007,2024-06-23,13:24,14:44,2,29.0,0.06,2,0,,장민수,COMPLETED
DLV0012244,VHC016,RTE001,HUB001,2024-06-23,22:06,03:30,210,2668.8,11.41,200,10,주소불명,오영택,PARTIAL
DLV0012245,VHC017,RTE010,HUB001,2024-06-23,09:57,10:54,171,2415.4,10.29,161,10,주소불명,우성진,PARTIAL
DLV0012246,VHC024,RTE016,HUB002,2024-06-23,22:40,05:05,21,285.5,1.42,21,0,,조현우,COMPLETED
DLV0012247,VHC014,RTE010,HUB001,2024-06-23,08:17,09:12,60,982.9,3.93,56,4,배송불가지역,안재원,PARTIAL
DLV0012248,VHC015,RTE017,HUB006,2024-06-23,19:54,21:08,46,622.6,2.41,44,2,주소불명,양상현,PARTIAL
DLV0012249,VHC021,RTE008,HUB004,2024-06-23,10:43,12:38,3,50.0,0.09,3,0,,장민수,COMPLETED
DLV0012250,VHC005,RTE007,HUB005,2024-06-23,08:48,10:01,242,3362.7,17.07,228,14,반송요청,나성식,PARTIAL
DLV0012251,VHC023,RTE003,HUB001,2024-06-23,22:48,03:42,26,359.7,1.8,25,1,배송불가지역,정도영,PARTIAL
DLV0012252,VHC005,RTE019,HUB007,2024-06-23,09:54,11:02,240,3306.4,16.93,227,13,배송불가지역,나성식,PARTIAL
DLV0012253,VHC024,RTE014,HUB006,2024-06-23,11:18,12:49,21,347.6,1.53,20,1,수취인부재,조현우,PARTIAL
DLV0012254,VHC018,RTE016,HUB002,2024-06-23,22:02,04:00,229,3052.2,13.35,217,12,반송요청,유재석,PARTIAL
DLV0012255,VHC014,RTE003,HUB001,2024-06-24,22:09,02:24,58,899.7,3.96,56,2,주소불명,안재원,PARTIAL
DLV0012256,VHC017,RTE010,HUB001,2024-06-24,08:29,09:45,230,3910.4,17.58,212,18,수취인부재,우성진,PARTIAL
DLV0012257,VHC003,RTE014,HUB006,2024-06-24,11:50,13:45,353,4932.1,23.2,331,22,배송불가지역,김도현,PARTIAL
DLV0012258,VHC015,RTE012,HUB007,2024-06-24,11:54,13:42,58,815.2,3.62,55,3,주소불명,양상현,PARTIAL
